SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 20:20:00,48974,300,1899-12-31 00:00:47,1899-12-31 00:01:50,1899-12-31 00:00:00,1899-12-31 00:01:11,1899-12-31 00:01:12,67,3,8,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 20:25:00,49274,300,1899-12-31 00:02:42,1899-12-31 00:00:59,1899-12-31 00:00:00,1899-12-31 00:00:08,1899-12-31 00:01:11,328,9,54,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 20:30:00,49574,300,1899-12-31 00:01:43,1899-12-31 00:00:47,1899-12-31 00:00:00,1899-12-31 00:00:08,1899-12-31 00:02:22,115,6,19,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 20:35:00,49874,300,1899-12-31 00:00:57,1899-12-31 00:02:19,1899-12-31 00:00:01,1899-12-31 00:00:09,1899-12-31 00:01:34,107,4,5,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 20:40:00,50174,300,1899-12-31 00:00:21,1899-12-31 00:04:06,1899-12-31 00:00:00,1899-12-31 00:00:28,1899-12-31 00:00:05,50,2,7,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 20:45:00,50474,300,1899-12-31 00:00:25,1899-12-31 00:03:17,1899-12-31 00:00:00,1899-12-31 00:00:04,1899-12-31 00:01:14,61,3,5,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 20:50:00,50774,300,1899-12-31 00:01:02,1899-12-31 00:00:40,1899-12-31 00:00:05,1899-12-31 00:00:02,1899-12-31 00:03:11,187,0,0,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 20:55:00,51074,300,1899-12-31 00:00:10,1899-12-31 00:00:12,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:38,10,1,3,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 21:00:00,51374,300,1899-12-31 00:00:24,1899-12-31 00:00:08,1899-12-31 00:00:04,1899-12-31 00:00:00,1899-12-31 00:04:24,33,1,2,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 21:05:00,51674,300,1899-12-31 00:00:34,1899-12-31 00:00:44,1899-12-31 00:00:01,1899-12-31 00:00:02,1899-12-31 00:03:39,42,0,3,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 21:10:00,51974,300,1899-12-31 00:00:55,1899-12-31 00:00:28,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:03:37,105,6,10,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 21:15:00,52274,300,1899-12-31 00:03:49,1899-12-31 00:00:17,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:53,504,32,53,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 21:20:00,52574,300,1899-12-31 00:02:18,1899-12-31 00:00:17,1899-12-31 00:00:00,1899-12-31 00:00:04,1899-12-31 00:02:21,262,13,45,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 21:25:00,52874,300,1899-12-31 00:01:36,1899-12-31 00:00:27,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:02:54,198,12,19,NA,NA,NA,NA,NA
477,2018-03-13,19m; 3d,M,2019-10-16,1899-12-31 21:30:00,53174,73,1899-12-31 00:00:01,1899-12-31 00:00:06,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:01:03,0,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 09:25:00,0,36,1899-12-31 00:00:21,1899-12-31 00:00:06,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:09,59,4,5,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 09:30:00,36,300,1899-12-31 00:02:24,1899-12-31 00:01:30,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:01:03,376,17,31,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 09:35:00,336,300,1899-12-31 00:01:28,1899-12-31 00:01:40,1899-12-31 00:00:12,1899-12-31 00:00:07,1899-12-31 00:01:33,203,13,26,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 09:40:00,636,300,1899-12-31 00:01:15,1899-12-31 00:02:46,1899-12-31 00:00:02,1899-12-31 00:00:04,1899-12-31 00:00:53,196,5,7,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 09:45:00,936,300,1899-12-31 00:01:15,1899-12-31 00:02:35,1899-12-31 00:00:11,1899-12-31 00:00:05,1899-12-31 00:00:54,197,3,9,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 09:50:00,1236,300,1899-12-31 00:01:21,1899-12-31 00:01:58,1899-12-31 00:00:04,1899-12-31 00:00:31,1899-12-31 00:01:06,178,4,8,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 09:55:00,1536,300,1899-12-31 00:00:54,1899-12-31 00:01:42,1899-12-31 00:00:08,1899-12-31 00:00:29,1899-12-31 00:01:47,60,3,15,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:00:00,1836,300,1899-12-31 00:01:17,1899-12-31 00:00:42,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:02:59,9,3,62,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:05:00,2136,300,1899-12-31 00:02:15,1899-12-31 00:00:38,1899-12-31 00:00:03,1899-12-31 00:00:00,1899-12-31 00:02:04,69,9,107,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:10:00,2436,300,1899-12-31 00:02:04,1899-12-31 00:00:50,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:02:03,34,6,102,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:15:00,2736,300,1899-12-31 00:02:08,1899-12-31 00:01:36,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:01:14,210,22,53,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:20:00,3036,300,1899-12-31 00:00:40,1899-12-31 00:01:44,1899-12-31 00:00:35,1899-12-31 00:00:00,1899-12-31 00:02:01,86,2,6,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:25:00,3336,300,1899-12-31 00:00:44,1899-12-31 00:01:08,1899-12-31 00:00:12,1899-12-31 00:00:04,1899-12-31 00:02:52,112,4,8,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:30:00,3636,300,1899-12-31 00:00:19,1899-12-31 00:01:05,1899-12-31 00:00:08,1899-12-31 00:00:02,1899-12-31 00:03:26,58,2,2,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:35:00,3936,300,1899-12-31 00:01:08,1899-12-31 00:01:13,1899-12-31 00:00:04,1899-12-31 00:00:01,1899-12-31 00:02:34,210,11,19,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:40:00,4236,300,1899-12-31 00:01:31,1899-12-31 00:01:15,1899-12-31 00:00:15,1899-12-31 00:00:00,1899-12-31 00:01:59,241,7,13,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:45:00,4536,300,1899-12-31 00:01:27,1899-12-31 00:00:40,1899-12-31 00:00:03,1899-12-31 00:00:03,1899-12-31 00:02:47,325,0,1,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:50:00,4836,300,1899-12-31 00:00:37,1899-12-31 00:01:50,1899-12-31 00:00:06,1899-12-31 00:00:01,1899-12-31 00:02:26,97,3,4,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 10:55:00,5136,300,1899-12-31 00:01:02,1899-12-31 00:01:43,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:02:15,109,4,14,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:00:00,5436,300,1899-12-31 00:00:08,1899-12-31 00:00:13,1899-12-31 00:01:45,1899-12-31 00:00:43,1899-12-31 00:02:11,21,0,3,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:05:00,5736,300,1899-12-31 00:00:02,1899-12-31 00:00:04,1899-12-31 00:03:15,1899-12-31 00:00:14,1899-12-31 00:01:25,6,0,1,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:10:00,6036,300,1899-12-31 00:00:19,1899-12-31 00:00:25,1899-12-31 00:03:44,1899-12-31 00:00:00,1899-12-31 00:00:32,15,2,7,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:15:00,6336,300,1899-12-31 00:00:38,1899-12-31 00:02:03,1899-12-31 00:00:04,1899-12-31 00:00:34,1899-12-31 00:01:41,85,3,4,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:20:00,6636,300,1899-12-31 00:00:16,1899-12-31 00:00:45,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:03:58,22,0,4,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:25:00,6936,300,1899-12-31 00:00:15,1899-12-31 00:00:44,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:01,41,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:30:00,7236,300,1899-12-31 00:00:44,1899-12-31 00:01:08,1899-12-31 00:00:00,1899-12-31 00:00:06,1899-12-31 00:03:02,96,3,5,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:35:00,7536,300,1899-12-31 00:00:18,1899-12-31 00:01:34,1899-12-31 00:00:00,1899-12-31 00:00:09,1899-12-31 00:02:59,52,0,1,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:40:00,7836,300,1899-12-31 00:00:08,1899-12-31 00:01:42,1899-12-31 00:00:00,1899-12-31 00:00:32,1899-12-31 00:02:38,7,0,2,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:45:00,8136,300,1899-12-31 00:00:32,1899-12-31 00:01:12,1899-12-31 00:00:00,1899-12-31 00:00:06,1899-12-31 00:03:10,17,1,11,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:50:00,8436,300,1899-12-31 00:00:39,1899-12-31 00:02:20,1899-12-31 00:00:00,1899-12-31 00:00:07,1899-12-31 00:01:54,37,4,17,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 11:55:00,8736,300,1899-12-31 00:00:42,1899-12-31 00:02:48,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:01:28,135,6,20,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:00:00,9036,300,1899-12-31 00:00:36,1899-12-31 00:02:35,1899-12-31 00:00:09,1899-12-31 00:00:09,1899-12-31 00:01:31,100,2,11,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:05:00,9336,300,1899-12-31 00:00:22,1899-12-31 00:00:36,1899-12-31 00:02:42,1899-12-31 00:00:00,1899-12-31 00:01:20,11,1,16,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:10:00,9636,300,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:04:26,1899-12-31 00:00:00,1899-12-31 00:00:31,0,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:15:00,9936,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:03:09,1899-12-31 00:00:15,1899-12-31 00:01:35,0,0,1,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:20:00,10236,300,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:00:24,1899-12-31 00:00:27,1899-12-31 00:04:07,0,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:25:00,10536,300,1899-12-31 00:00:54,1899-12-31 00:00:01,1899-12-31 00:02:46,1899-12-31 00:00:00,1899-12-31 00:01:19,225,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:30:00,10836,300,1899-12-31 00:00:28,1899-12-31 00:00:06,1899-12-31 00:03:15,1899-12-31 00:00:00,1899-12-31 00:01:11,109,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:35:00,11136,300,1899-12-31 00:00:03,1899-12-31 00:00:13,1899-12-31 00:00:13,1899-12-31 00:00:00,1899-12-31 00:04:31,12,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:40:00,11436,300,1899-12-31 00:00:11,1899-12-31 00:00:21,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:04:27,42,0,3,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:45:00,11736,300,1899-12-31 00:00:01,1899-12-31 00:00:25,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:34,0,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:50:00,12036,300,1899-12-31 00:00:31,1899-12-31 00:00:55,1899-12-31 00:00:03,1899-12-31 00:00:01,1899-12-31 00:03:30,88,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 12:55:00,12336,300,1899-12-31 00:01:22,1899-12-31 00:01:43,1899-12-31 00:00:02,1899-12-31 00:00:00,1899-12-31 00:01:53,265,0,0,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:00:00,12636,300,1899-12-31 00:01:35,1899-12-31 00:01:38,1899-12-31 00:00:01,1899-12-31 00:00:06,1899-12-31 00:01:40,288,9,17,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:05:00,12936,300,1899-12-31 00:01:20,1899-12-31 00:02:10,1899-12-31 00:00:02,1899-12-31 00:00:04,1899-12-31 00:01:24,158,6,25,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:10:00,13236,300,1899-12-31 00:00:45,1899-12-31 00:03:12,1899-12-31 00:00:02,1899-12-31 00:00:18,1899-12-31 00:00:43,109,3,8,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:15:00,13536,300,1899-12-31 00:00:55,1899-12-31 00:03:22,1899-12-31 00:00:01,1899-12-31 00:00:13,1899-12-31 00:00:29,138,4,7,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:20:00,13836,300,1899-12-31 00:01:04,1899-12-31 00:03:10,1899-12-31 00:00:07,1899-12-31 00:00:09,1899-12-31 00:00:30,180,5,10,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:25:00,14136,300,1899-12-31 00:00:37,1899-12-31 00:03:49,1899-12-31 00:00:03,1899-12-31 00:00:12,1899-12-31 00:00:19,17,1,25,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:30:00,14436,300,1899-12-31 00:00:34,1899-12-31 00:03:43,1899-12-31 00:00:00,1899-12-31 00:00:10,1899-12-31 00:00:33,14,1,29,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:35:00,14736,300,1899-12-31 00:00:27,1899-12-31 00:03:30,1899-12-31 00:00:00,1899-12-31 00:00:13,1899-12-31 00:00:50,4,1,23,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:40:00,15036,300,1899-12-31 00:01:05,1899-12-31 00:03:32,1899-12-31 00:00:00,1899-12-31 00:00:13,1899-12-31 00:00:10,24,2,46,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:45:00,15336,300,1899-12-31 00:01:26,1899-12-31 00:02:58,1899-12-31 00:00:00,1899-12-31 00:00:20,1899-12-31 00:00:16,14,0,57,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:50:00,15636,300,1899-12-31 00:01:40,1899-12-31 00:02:11,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:01:08,159,12,46,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 13:55:00,15936,300,1899-12-31 00:01:57,1899-12-31 00:02:28,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:34,286,21,52,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:00:00,16236,300,1899-12-31 00:00:29,1899-12-31 00:03:57,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:00:32,42,2,5,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:05:00,16536,300,1899-12-31 00:01:11,1899-12-31 00:02:52,1899-12-31 00:00:09,1899-12-31 00:00:06,1899-12-31 00:00:42,123,7,33,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:10:00,16836,300,1899-12-31 00:01:40,1899-12-31 00:02:31,1899-12-31 00:00:12,1899-12-31 00:00:00,1899-12-31 00:00:37,109,8,51,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:15:00,17136,300,1899-12-31 00:01:52,1899-12-31 00:01:47,1899-12-31 00:00:17,1899-12-31 00:00:00,1899-12-31 00:01:04,55,8,78,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:20:00,17436,300,1899-12-31 00:02:16,1899-12-31 00:01:27,1899-12-31 00:00:06,1899-12-31 00:00:00,1899-12-31 00:01:11,126,14,39,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:25:00,17736,300,1899-12-31 00:02:31,1899-12-31 00:01:48,1899-12-31 00:00:02,1899-12-31 00:00:04,1899-12-31 00:00:35,144,10,32,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:30:00,18036,300,1899-12-31 00:01:57,1899-12-31 00:02:14,1899-12-31 00:00:06,1899-12-31 00:00:02,1899-12-31 00:00:41,105,9,46,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:35:00,18336,300,1899-12-31 00:01:19,1899-12-31 00:02:05,1899-12-31 00:00:24,1899-12-31 00:00:04,1899-12-31 00:01:08,14,0,18,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:40:00,18636,300,1899-12-31 00:00:50,1899-12-31 00:02:34,1899-12-31 00:00:14,1899-12-31 00:00:16,1899-12-31 00:01:06,5,0,4,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:45:00,18936,300,1899-12-31 00:01:05,1899-12-31 00:02:38,1899-12-31 00:00:13,1899-12-31 00:00:04,1899-12-31 00:01:00,0,0,17,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:50:00,19236,300,1899-12-31 00:01:16,1899-12-31 00:02:49,1899-12-31 00:00:09,1899-12-31 00:00:02,1899-12-31 00:00:44,43,2,27,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 14:55:00,19536,300,1899-12-31 00:01:48,1899-12-31 00:01:54,1899-12-31 00:00:05,1899-12-31 00:00:15,1899-12-31 00:00:58,112,4,13,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:00:00,19836,300,1899-12-31 00:01:34,1899-12-31 00:01:50,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:01:35,83,4,17,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:05:00,20136,300,1899-12-31 00:01:27,1899-12-31 00:02:24,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:01:07,78,10,37,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:10:00,20436,300,1899-12-31 00:01:31,1899-12-31 00:02:28,1899-12-31 00:00:05,1899-12-31 00:00:04,1899-12-31 00:00:52,49,2,31,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:15:00,20736,300,1899-12-31 00:01:41,1899-12-31 00:01:46,1899-12-31 00:00:03,1899-12-31 00:00:02,1899-12-31 00:01:28,139,2,19,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:20:00,21036,300,1899-12-31 00:01:47,1899-12-31 00:01:05,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:02:07,239,4,12,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:25:00,21336,300,1899-12-31 00:02:56,1899-12-31 00:00:49,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:01:14,262,12,50,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:30:00,21636,300,1899-12-31 00:02:20,1899-12-31 00:01:17,1899-12-31 00:00:00,1899-12-31 00:00:06,1899-12-31 00:01:17,306,10,25,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:35:00,21936,300,1899-12-31 00:02:19,1899-12-31 00:01:57,1899-12-31 00:00:04,1899-12-31 00:00:03,1899-12-31 00:00:37,163,10,52,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:40:00,22236,300,1899-12-31 00:00:47,1899-12-31 00:03:52,1899-12-31 00:00:08,1899-12-31 00:00:05,1899-12-31 00:00:08,49,5,22,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:45:00,22536,300,1899-12-31 00:00:48,1899-12-31 00:03:53,1899-12-31 00:00:00,1899-12-31 00:00:09,1899-12-31 00:00:10,0,0,25,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:50:00,22836,300,1899-12-31 00:02:35,1899-12-31 00:01:39,1899-12-31 00:00:01,1899-12-31 00:00:02,1899-12-31 00:00:43,292,27,67,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 15:55:00,23136,300,1899-12-31 00:00:54,1899-12-31 00:03:40,1899-12-31 00:00:08,1899-12-31 00:00:11,1899-12-31 00:00:07,31,1,19,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:00:00,23436,300,1899-12-31 00:02:16,1899-12-31 00:01:46,1899-12-31 00:00:16,1899-12-31 00:00:03,1899-12-31 00:00:39,116,3,27,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:05:00,23736,300,1899-12-31 00:00:54,1899-12-31 00:03:10,1899-12-31 00:00:19,1899-12-31 00:00:10,1899-12-31 00:00:27,25,0,8,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:10:00,24036,300,1899-12-31 00:01:37,1899-12-31 00:01:47,1899-12-31 00:00:31,1899-12-31 00:00:03,1899-12-31 00:01:02,10,1,40,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:15:00,24336,300,1899-12-31 00:01:04,1899-12-31 00:02:31,1899-12-31 00:00:45,1899-12-31 00:00:02,1899-12-31 00:00:38,77,1,18,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:20:00,24636,300,1899-12-31 00:01:15,1899-12-31 00:01:52,1899-12-31 00:00:47,1899-12-31 00:00:04,1899-12-31 00:01:02,158,3,20,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:25:00,24936,300,1899-12-31 00:00:56,1899-12-31 00:00:47,1899-12-31 00:02:31,1899-12-31 00:00:00,1899-12-31 00:00:46,196,5,10,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:30:00,25236,300,1899-12-31 00:01:59,1899-12-31 00:01:43,1899-12-31 00:00:14,1899-12-31 00:00:01,1899-12-31 00:01:03,208,16,42,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:35:00,25536,300,1899-12-31 00:00:21,1899-12-31 00:01:30,1899-12-31 00:00:45,1899-12-31 00:00:02,1899-12-31 00:02:22,23,2,5,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:40:00,25836,300,1899-12-31 00:01:33,1899-12-31 00:02:40,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:47,229,15,31,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:45:00,26136,300,1899-12-31 00:01:35,1899-12-31 00:02:11,1899-12-31 00:00:05,1899-12-31 00:00:05,1899-12-31 00:01:04,3,1,55,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:50:00,26436,300,1899-12-31 00:01:04,1899-12-31 00:02:18,1899-12-31 00:00:06,1899-12-31 00:00:10,1899-12-31 00:01:22,52,0,16,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 16:55:00,26736,300,1899-12-31 00:00:43,1899-12-31 00:02:31,1899-12-31 00:00:06,1899-12-31 00:00:03,1899-12-31 00:01:37,27,1,13,NA,NA,NA,NA,NA
481,2018-03-19,22m; 8d,F,2020-01-27,1899-12-31 17:00:00,27036,300,1899-12-31 00:01:49,1899-12-31 00:01:21,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:01:49,36,6,71,NA,NA,NA,NA,NA
