SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep
187,2015-12-22,14m; 20d,F,2017-03-14,12.35,0,5,1462.0000578703705,1462.0000115740741,1462.0000115740741,1904-01-01T00:00:00Z,1462,16,0,0,1,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,15.45,27139,300,1899-12-31 00:01:21,1899-12-31 00:00:56,1899-12-31 00:00:00,1899-12-31T00:00:12Z,1899-12-31 00:02:31,228,13,17,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,15.50,27439,300,1899-12-31 00:00:55,1899-12-31 00:00:55,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:03:10,149,6,10,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,15.55,27739,300,1899-12-31 00:01:25,1899-12-31 00:01:02,1899-12-31 00:00:01,1899-12-31T00:00:01Z,1899-12-31 00:02:31,149,9,21,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.00,28039,300,1899-12-31 00:00:41,1899-12-31 00:00:39,1899-12-31 00:00:00,1899-12-31T00:00:09Z,1899-12-31 00:03:31,75,7,13,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.05,28339,300,1899-12-31 00:01:29,1899-12-31 00:01:11,1899-12-31 00:00:00,1899-12-31T00:00:03Z,1899-12-31 00:02:17,259,6,12,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.10,28639,300,1899-12-31 00:01:23,1899-12-31 00:01:07,1899-12-31 00:00:00,1899-12-31T00:00:03Z,1899-12-31 00:02:27,162,9,28,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.15,28939,300,1899-12-31 00:01:05,1899-12-31 00:00:25,1899-12-31 00:00:02,1899-12-31T00:00:01Z,1899-12-31 00:03:27,161,9,28,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.20,29239,300,1899-12-31 00:00:27,1899-12-31 00:00:34,1899-12-31 00:00:05,1899-12-31T00:00:02Z,1899-12-31 00:03:52,59,4,9,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.25,29539,300,1899-12-31 00:00:38,1899-12-31 00:01:39,1899-12-31 00:00:09,1899-12-31T00:00:02Z,1899-12-31 00:02:32,79,3,6,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.30,29839,300,1899-12-31 00:01:32,1899-12-31 00:02:23,1899-12-31 00:00:17,1899-12-31T00:00:00Z,1899-12-31 00:00:48,217,10,17,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.35,30139,300,1899-12-31 00:00:35,1899-12-31 00:01:03,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:03:22,54,4,10,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.40,30439,300,1899-12-31 00:00:30,1899-12-31 00:00:32,1899-12-31 00:00:04,1899-12-31T00:00:00Z,1899-12-31 00:03:54,77,6,16,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.45,30739,300,1899-12-31 00:00:18,1899-12-31 00:00:25,1899-12-31 00:00:00,1899-12-31T00:00:02Z,1899-12-31 00:04:15,13,0,13,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.50,31039,300,1899-12-31 00:01:08,1899-12-31 00:00:17,1899-12-31 00:00:00,1899-12-31T00:00:02Z,1899-12-31 00:03:33,102,11,41,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,16.55,31339,300,1899-12-31 00:00:56,1899-12-31 00:00:33,1899-12-31 00:00:01,1899-12-31T00:00:00Z,1899-12-31 00:03:30,36,7,21,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.00,31639,300,1899-12-31 00:00:28,1899-12-31 00:00:26,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:04:06,25,4,13,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.05,31939,300,1899-12-31 00:00:21,1899-12-31 00:00:28,1899-12-31 00:00:00,1899-12-31T00:00:22Z,1899-12-31 00:03:49,36,2,8,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.10,32239,300,1899-12-31 00:01:00,1899-12-31 00:00:47,1899-12-31 00:00:07,1899-12-31T00:00:00Z,1899-12-31 00:03:06,109,7,25,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.15,32539,300,1899-12-31 00:01:37,1899-12-31 00:00:54,1899-12-31 00:00:01,1899-12-31T00:00:03Z,1899-12-31 00:02:25,286,13,18,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.20,32839,300,1899-12-31 00:01:07,1899-12-31 00:00:41,1899-12-31 00:00:11,1899-12-31T00:00:05Z,1899-12-31 00:02:56,136,5,15,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.25,33139,300,1899-12-31 00:00:54,1899-12-31 00:01:17,1899-12-31 00:00:00,1899-12-31T00:00:13Z,1899-12-31 00:02:36,110,2,3,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.30,33439,300,1899-12-31 00:00:28,1899-12-31 00:00:55,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:03:37,69,4,9,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.35,33739,300,1899-12-31 00:00:19,1899-12-31 00:00:30,1899-12-31 00:00:01,1899-12-31T00:00:00Z,1899-12-31 00:04:10,25,1,9,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.40,34039,300,1899-12-31 00:01:07,1899-12-31 00:00:50,1899-12-31 00:00:01,1899-12-31T00:00:05Z,1899-12-31 00:02:57,159,13,21,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.45,34339,300,1899-12-31 00:00:14,1899-12-31 00:00:21,1899-12-31 00:00:01,1899-12-31T00:00:00Z,1899-12-31 00:04:24,21,1,5,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.50,34639,300,1899-12-31 00:00:27,1899-12-31 00:00:47,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:03:46,56,4,13,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,17.55,34939,300,1899-12-31 00:01:08,1899-12-31 00:01:09,1899-12-31 00:00:02,1899-12-31T00:00:03Z,1899-12-31 00:02:38,148,7,14,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.00,35239,300,1899-12-31 00:01:49,1899-12-31 00:01:26,1899-12-31 00:00:14,1899-12-31T00:00:01Z,1899-12-31 00:01:30,326,4,7,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.05,35539,300,1899-12-31 00:01:02,1899-12-31 00:01:10,1899-12-31 00:00:14,1899-12-31T00:00:08Z,1899-12-31 00:02:26,105,1,4,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.10,35839,300,1899-12-31 00:00:21,1899-12-31 00:00:43,1899-12-31 00:00:20,1899-12-31T00:00:00Z,1899-12-31 00:03:36,83,1,1,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.15,36139,300,1899-12-31 00:00:48,1899-12-31 00:01:56,1899-12-31 00:00:08,1899-12-31T00:00:00Z,1899-12-31 00:02:08,129,1,5,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.20,36439,300,1899-12-31 00:00:25,1899-12-31 00:01:54,1899-12-31 00:00:45,1899-12-31T00:00:03Z,1899-12-31 00:01:53,34,1,3,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.25,36739,300,1899-12-31 00:00:33,1899-12-31 00:01:45,1899-12-31 00:00:05,1899-12-31T00:00:00Z,1899-12-31 00:02:37,83,2,3,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.30,37039,300,1899-12-31 00:00:50,1899-12-31 00:01:20,1899-12-31 00:00:17,1899-12-31T00:00:02Z,1899-12-31 00:02:31,157,5,6,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.35,37339,300,1899-12-31 00:00:36,1899-12-31 00:01:38,1899-12-31 00:00:38,1899-12-31T00:00:02Z,1899-12-31 00:02:06,94,3,8,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.40,37639,300,1899-12-31 00:00:45,1899-12-31 00:01:23,1899-12-31 00:00:35,1899-12-31T00:00:03Z,1899-12-31 00:02:14,108,6,11,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.45,37939,300,1899-12-31 00:00:44,1899-12-31 00:01:42,1899-12-31 00:00:21,1899-12-31T00:00:07Z,1899-12-31 00:02:06,86,2,4,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.50,38239,300,1899-12-31 00:00:13,1899-12-31 00:02:57,1899-12-31 00:00:07,1899-12-31T00:00:00Z,1899-12-31 00:01:43,28,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,18.55,38539,300,1899-12-31 00:00:37,1899-12-31 00:01:58,1899-12-31 00:00:04,1899-12-31T00:00:01Z,1899-12-31 00:02:20,99,4,11,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.00,38839,300,1899-12-31 00:01:02,1899-12-31 00:01:07,1899-12-31 00:00:35,1899-12-31T00:00:01Z,1899-12-31 00:02:15,108,8,22,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.05,39139,300,1899-12-31 00:01:19,1899-12-31 00:00:52,1899-12-31 00:01:04,1899-12-31T00:00:04Z,1899-12-31 00:01:41,187,9,18,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.10,39439,300,1899-12-31 00:00:53,1899-12-31 00:02:25,1899-12-31 00:00:22,1899-12-31T00:00:01Z,1899-12-31 00:01:19,94,5,17,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.15,39739,300,1899-12-31 00:01:10,1899-12-31 00:01:18,1899-12-31 00:00:27,1899-12-31T00:00:02Z,1899-12-31 00:02:03,140,9,21,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.20,40039,300,1899-12-31 00:00:22,1899-12-31 00:02:07,1899-12-31 00:00:21,1899-12-31T00:00:00Z,1899-12-31 00:02:10,45,1,6,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.25,40339,300,1899-12-31 00:01:16,1899-12-31 00:02:03,1899-12-31 00:00:00,1899-12-31T00:00:24Z,1899-12-31 00:01:17,184,8,28,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.30,40639,300,1899-12-31 00:01:03,1899-12-31 00:01:42,1899-12-31 00:00:00,1899-12-31T00:00:02Z,1899-12-31 00:02:13,171,4,11,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.35,40939,300,1899-12-31 00:00:48,1899-12-31 00:01:34,1899-12-31 00:00:00,1899-12-31T00:00:02Z,1899-12-31 00:02:36,89,4,14,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.40,41239,300,1899-12-31 00:00:36,1899-12-31 00:01:35,1899-12-31 00:00:01,1899-12-31T00:00:04Z,1899-12-31 00:02:44,34,4,20,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.45,41539,300,1899-12-31 00:01:29,1899-12-31 00:01:10,1899-12-31 00:00:06,1899-12-31T00:00:00Z,1899-12-31 00:02:15,239,5,16,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.50,41839,300,1899-12-31 00:01:35,1899-12-31 00:01:08,1899-12-31 00:00:11,1899-12-31T00:00:01Z,1899-12-31 00:02:05,288,2,3,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,19.55,42139,300,1899-12-31 00:01:16,1899-12-31 00:00:41,1899-12-31 00:00:00,1899-12-31T00:00:20Z,1899-12-31 00:02:43,195,8,19,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.00,42439,300,1899-12-31 00:01:27,1899-12-31 00:00:38,1899-12-31 00:00:01,1899-12-31T00:00:00Z,1899-12-31 00:02:54,245,13,23,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.05,42739,300,1899-12-31 00:00:59,1899-12-31 00:02:19,1899-12-31 00:00:00,1899-12-31T00:00:17Z,1899-12-31 00:01:25,190,1,3,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.10,43039,300,1899-12-31 00:00:04,1899-12-31 00:02:20,1899-12-31 00:01:27,1899-12-31T00:01:09Z,1899-12-31 00:00:01,8,1,2,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.15,43339,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:04:51,1899-12-31T00:00:07Z,1899-12-31 00:00:01,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.20,43639,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,1899-12-31T00:00:00Z,1899-12-31 00:00:00,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.25,43939,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,1899-12-31T00:00:00Z,1899-12-31 00:00:00,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.30,44239,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:04:44,1899-12-31T00:00:16Z,1899-12-31 00:00:00,2,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.35,44539,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:37,1899-12-31T00:00:23Z,1899-12-31 00:00:00,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.40,44839,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:04:48,1899-12-31T00:00:11Z,1899-12-31 00:00:00,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.45,45139,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:04:36,1899-12-31T00:00:19Z,1899-12-31 00:00:04,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.50,45439,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:58,1899-12-31T00:00:00Z,1899-12-31 00:00:02,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,20.55,45739,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:33,1899-12-31T00:00:20Z,1899-12-31 00:00:07,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,21.00,46039,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:40,1899-12-31T00:00:20Z,1899-12-31 00:00:01,0,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,21.05,46339,300,1899-12-31 00:00:02,1899-12-31 00:00:00,1899-12-31 00:04:57,1899-12-31T00:00:00Z,1899-12-31 00:00:01,7,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,21.10,46639,300,1899-12-31 00:00:14,1899-12-31 00:00:02,1899-12-31 00:03:13,1899-12-31T00:00:00Z,1899-12-31 00:01:31,18,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,21.15,46939,300,1899-12-31 00:00:10,1899-12-31 00:00:02,1899-12-31 00:01:58,1899-12-31T00:00:00Z,1899-12-31 00:02:50,20,0,0,0,0,0,0,0
470,2018-04-28,17m; 8d,M,2019-10-06,21.20,47239,88,1899-12-31 00:00:15,1899-12-31 00:00:00,1899-12-31 00:00:29,1899-12-31T00:00:00Z,1899-12-31 00:00:44,68,0,0,0,0,0,0,0
471,2018-07-25,13m; 30d,M,2019-09-24,16.00,0,13,1899-12-31 00:00:12,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:00:00,47,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.15,13,234,1899-12-31 00:00:33,1899-12-31 00:00:23,1899-12-31 00:00:01,1899-12-31T00:00:07Z,1899-12-31 00:02:50,50,2,6,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.20,247,300,1899-12-31 00:00:02,1899-12-31 00:00:02,1899-12-31 00:00:00,1899-12-31T00:00:02Z,1899-12-31 00:04:54,0,0,3,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.25,547,300,1899-12-31 00:00:25,1899-12-31 00:00:21,1899-12-31 00:00:09,1899-12-31T00:00:06Z,1899-12-31 00:03:59,62,3,8,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.30,847,300,1899-12-31 00:01:19,1899-12-31 00:00:21,1899-12-31 00:00:29,1899-12-31T00:00:02Z,1899-12-31 00:02:49,139,5,19,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.35,1147,300,1899-12-31 00:00:46,1899-12-31 00:00:49,1899-12-31 00:00:16,1899-12-31T00:00:05Z,1899-12-31 00:03:04,83,1,9,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.40,1447,300,1899-12-31 00:01:42,1899-12-31 00:00:12,1899-12-31 00:00:51,1899-12-31T00:00:01Z,1899-12-31 00:02:14,223,9,18,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.45,1747,300,1899-12-31 00:01:05,1899-12-31 00:00:24,1899-12-31 00:00:16,1899-12-31T00:00:02Z,1899-12-31 00:03:13,95,3,16,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.50,2047,300,1899-12-31 00:01:30,1899-12-31 00:00:11,1899-12-31 00:00:25,1899-12-31T00:00:02Z,1899-12-31 00:02:52,159,9,22,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,07.55,2347,300,1899-12-31 00:00:53,1899-12-31 00:00:43,1899-12-31 00:00:03,1899-12-31T00:00:27Z,1899-12-31 00:02:54,71,6,19,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.00,2647,300,1899-12-31 00:02:18,1899-12-31 00:00:22,1899-12-31 00:00:08,1899-12-31T00:00:26Z,1899-12-31 00:01:46,186,9,25,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.05,2947,300,1899-12-31 00:02:17,1899-12-31 00:00:16,1899-12-31 00:00:05,1899-12-31T00:00:05Z,1899-12-31 00:02:17,170,10,39,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.10,3247,300,1899-12-31 00:01:11,1899-12-31 00:00:06,1899-12-31 00:00:01,1899-12-31T00:00:20Z,1899-12-31 00:03:22,79,2,19,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.15,3547,300,1899-12-31 00:00:21,1899-12-31 00:00:14,1899-12-31 00:00:02,1899-12-31T00:00:02Z,1899-12-31 00:04:21,63,1,3,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.20,3847,300,1899-12-31 00:00:19,1899-12-31 00:00:24,1899-12-31 00:00:01,1899-12-31T00:00:17Z,1899-12-31 00:03:59,86,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.25,4147,300,1899-12-31 00:00:27,1899-12-31 00:00:25,1899-12-31 00:00:00,1899-12-31T00:01:03Z,1899-12-31 00:03:05,73,2,6,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.30,4447,300,1899-12-31 00:01:31,1899-12-31 00:00:56,1899-12-31 00:00:00,1899-12-31T00:01:50Z,1899-12-31 00:00:43,52,6,54,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.35,4747,300,1899-12-31 00:01:46,1899-12-31 00:00:54,1899-12-31 00:00:00,1899-12-31T00:00:20Z,1899-12-31 00:02:00,91,9,45,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.40,5047,300,1899-12-31 00:01:25,1899-12-31 00:00:29,1899-12-31 00:00:00,1899-12-31T00:00:36Z,1899-12-31 00:02:30,86,3,23,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.45,5347,300,1899-12-31 00:01:12,1899-12-31 00:00:25,1899-12-31 00:00:04,1899-12-31T00:00:16Z,1899-12-31 00:03:03,146,7,20,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.50,5647,300,1899-12-31 00:01:29,1899-12-31 00:00:23,1899-12-31 00:00:00,1899-12-31T00:02:21Z,1899-12-31 00:00:47,66,3,36,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,08.55,5947,300,1899-12-31 00:02:54,1899-12-31 00:00:39,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:01:27,47,6,83,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.00,6247,300,1899-12-31 00:01:47,1899-12-31 00:00:49,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:02:24,164,5,38,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.05,6547,300,1899-12-31 00:00:37,1899-12-31 00:01:35,1899-12-31 00:00:00,1899-12-31T00:00:01Z,1899-12-31 00:02:47,130,5,10,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.10,6847,300,1899-12-31 00:00:38,1899-12-31 00:01:22,1899-12-31 00:00:00,1899-12-31T00:00:24Z,1899-12-31 00:02:36,80,4,13,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.15,7147,300,1899-12-31 00:00:28,1899-12-31 00:00:34,1899-12-31 00:02:22,1899-12-31T00:00:03Z,1899-12-31 00:01:33,92,0,3,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.20,7447,300,1899-12-31 00:00:45,1899-12-31 00:00:21,1899-12-31 00:02:41,1899-12-31T00:00:00Z,1899-12-31 00:01:13,60,3,14,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.25,7747,300,1899-12-31 00:00:25,1899-12-31 00:00:22,1899-12-31 00:02:48,1899-12-31T00:00:00Z,1899-12-31 00:01:25,91,0,2,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.30,8047,300,1899-12-31 00:00:41,1899-12-31 00:00:38,1899-12-31 00:02:30,1899-12-31T00:00:01Z,1899-12-31 00:01:10,31,4,18,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.35,8347,300,1899-12-31 00:02:04,1899-12-31 00:02:48,1899-12-31 00:00:00,1899-12-31T00:00:01Z,1899-12-31 00:00:07,461,10,16,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.40,8647,300,1899-12-31 00:01:39,1899-12-31 00:03:10,1899-12-31 00:00:01,1899-12-31T00:00:02Z,1899-12-31 00:00:08,291,9,15,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.45,8947,300,1899-12-31 00:01:45,1899-12-31 00:03:10,1899-12-31 00:00:02,1899-12-31T00:00:00Z,1899-12-31 00:00:03,351,7,15,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.50,9247,300,1899-12-31 00:01:05,1899-12-31 00:03:38,1899-12-31 00:00:10,1899-12-31T00:00:01Z,1899-12-31 00:00:06,176,6,11,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,09.55,9547,300,1899-12-31 00:00:22,1899-12-31 00:02:05,1899-12-31 00:02:13,1899-12-31T00:00:00Z,1899-12-31 00:00:20,69,1,1,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.00,9847,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:50,1899-12-31T00:00:00Z,1899-12-31 00:00:10,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.05,10147,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:04:56,1899-12-31T00:00:00Z,1899-12-31 00:00:03,9,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.10,10447,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:04:58,1899-12-31T00:00:00Z,1899-12-31 00:00:01,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.15,10747,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:58,1899-12-31T00:00:00Z,1899-12-31 00:00:02,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.20,11047,300,1899-12-31 00:00:06,1899-12-31 00:00:01,1899-12-31 00:04:52,1899-12-31T00:00:00Z,1899-12-31 00:00:01,19,0,1,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.25,11347,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,1899-12-31T00:00:00Z,1899-12-31 00:00:00,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.30,11647,300,1899-12-31 00:00:07,1899-12-31 00:00:00,1899-12-31 00:04:47,1899-12-31T00:00:00Z,1899-12-31 00:00:06,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.35,11947,300,1899-12-31 00:00:09,1899-12-31 00:00:00,1899-12-31 00:04:45,1899-12-31T00:00:00Z,1899-12-31 00:00:06,18,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.40,12247,300,1899-12-31 00:00:03,1899-12-31 00:00:00,1899-12-31 00:04:51,1899-12-31T00:00:00Z,1899-12-31 00:00:06,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.45,12547,300,1899-12-31 00:00:02,1899-12-31 00:00:00,1899-12-31 00:04:29,1899-12-31T00:00:00Z,1899-12-31 00:00:29,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.50,12847,300,1899-12-31 00:00:01,1899-12-31 00:00:01,1899-12-31 00:04:50,1899-12-31T00:00:00Z,1899-12-31 00:00:08,6,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,10.55,13147,300,1899-12-31 00:00:07,1899-12-31 00:00:00,1899-12-31 00:04:48,1899-12-31T00:00:01Z,1899-12-31 00:00:04,13,0,1,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,11.00,13447,300,1899-12-31 00:00:21,1899-12-31 00:00:07,1899-12-31 00:04:30,1899-12-31T00:00:00Z,1899-12-31 00:00:02,77,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,11.05,13747,300,1899-12-31 00:00:03,1899-12-31 00:00:00,1899-12-31 00:04:56,1899-12-31T00:00:00Z,1899-12-31 00:00:01,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,11.10,14047,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,1899-12-31T00:00:00Z,1899-12-31 00:00:00,0,0,0,0,0,0,0,0
471,2018-07-25,14m; 1d,M,2019-09-26,11.15,14347,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:57,1899-12-31T00:00:00Z,1899-12-31 00:00:03,0,0,0,0,0,0,0,0
