SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep,Comments
187,12/22/15,14m; 20d,FALSE,3/14/17,12:35:00,0,5,00:00:05,00:00:01,00:00:01,00:00:00,00:00:00,16,0,0,1,0,0,0,0,Experimenter explaining to parent how recorder works
313,9/12/16,16m; 23d,M,2/4/18,13:00:00,10922,300,00:02:03,00:01:14,00:00:00,00:00:03,00:01:40,259,6,36,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:05:00,11222,300,00:02:04,00:00:58,00:00:00,00:00:04,00:01:54,322,20,31,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:10:00,11522,300,00:02:13,00:01:37,00:00:00,00:00:06,00:01:04,251,18,43,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:15:00,11822,300,00:01:11,00:02:40,00:00:00,00:00:13,00:00:56,176,1,10,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:20:00,12122,300,00:01:24,00:03:05,00:00:00,00:00:06,00:00:25,285,3,4,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:25:00,12422,300,00:01:40,00:02:32,00:00:00,00:00:11,00:00:37,314,5,12,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:30:00,12722,300,00:01:18,00:03:09,00:00:00,00:00:07,00:00:26,144,6,14,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:35:00,13022,300,00:00:48,00:03:59,00:00:03,00:00:02,00:00:08,135,1,2,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:40:00,13322,300,00:01:52,00:02:50,00:00:00,00:00:01,00:00:17,360,11,13,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:45:00,13622,300,00:02:34,00:01:56,00:00:01,00:00:00,00:00:29,537,9,12,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:50:00,13922,300,00:02:55,00:01:51,00:00:00,00:00:01,00:00:13,736,7,7,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,13:55:00,14222,300,00:03:49,00:00:26,00:00:00,00:00:00,00:00:45,943,0,0,0,0,0,0,0,mom tells other adults not to make too much noise so child can sleep
313,9/12/16,16m; 23d,M,2/4/18,14:00:00,14522,300,00:03:24,00:00:44,00:00:01,00:00:00,00:00:51,852,2,2,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,14:05:00,14822,300,00:04:05,00:00:25,00:00:00,00:00:00,00:00:30,934,7,9,0,0,0,0,0,"cant tell if child is asleep, breathing seems steady but adults talking makes it difficult to tell."
313,9/12/16,16m; 23d,M,2/4/18,14:10:00,15122,300,00:03:34,00:00:26,00:00:01,00:00:00,00:00:59,830,6,6,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,14:15:00,15422,300,00:01:36,00:00:38,00:00:01,00:00:00,00:02:45,346,3,3,0,0,0,0,0,mom takes child into another room and lays him down. Child seems to already be asleep
313,9/12/16,16m; 23d,M,2/4/18,14:20:00,15722,300,00:00:03,00:00:17,00:00:00,00:00:02,00:04:38,10,0,0,0,0,0,0,1,child is asleep
313,9/12/16,16m; 23d,M,2/4/18,14:25:00,16022,300,00:01:06,00:00:44,00:00:02,00:00:01,00:03:07,237,0,0,0,0,0,0,1,NA
313,9/12/16,16m; 23d,M,2/4/18,14:30:00,16322,300,00:00:44,00:01:13,00:00:01,00:00:01,00:03:01,147,0,0,0,0,0,0,1,NA
313,9/12/16,16m; 23d,M,2/4/18,14:35:00,16622,300,00:01:46,00:00:33,00:00:10,00:00:03,00:02:28,373,0,0,0,0,0,0,1,child is asleep
313,9/12/16,16m; 23d,M,2/4/18,14:40:00,16922,300,00:01:25,00:00:29,00:00:04,00:00:02,00:03:00,313,2,2,0,0,0,0,1,"child is asleep, adults can be heard talking nearby"
313,9/12/16,16m; 23d,M,2/4/18,14:45:00,17222,300,00:00:47,00:01:01,00:00:01,00:00:05,00:03:06,164,0,0,0,0,0,0,1,NA
313,9/12/16,16m; 23d,M,2/4/18,14:50:00,17522,300,00:02:43,00:00:24,00:00:02,00:00:01,00:01:50,629,0,0,0,0,0,0,1,"child is asleep, adults can be heard talking nearby"
313,9/12/16,16m; 23d,M,2/4/18,14:55:00,17822,300,00:01:56,00:00:40,00:00:02,00:00:08,00:02:14,394,5,5,0,0,0,0,0,child wakes up
313,9/12/16,16m; 23d,M,2/4/18,15:00:00,18122,300,00:00:51,00:02:21,00:00:02,00:00:28,00:01:18,91,6,10,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:05:00,18422,300,00:00:59,00:01:04,00:00:00,00:00:25,00:02:32,144,5,16,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:10:00,18722,300,00:01:49,00:01:31,00:00:00,00:00:07,00:01:33,187,3,9,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:15:00,19022,300,00:01:31,00:01:01,00:00:01,00:00:19,00:02:08,176,6,14,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:20:00,19322,300,00:01:36,00:00:47,00:00:00,00:00:29,00:02:08,211,4,9,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:25:00,19622,300,00:01:18,00:02:04,00:00:24,00:00:23,00:00:51,77,4,7,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:30:00,19922,300,00:01:05,00:02:49,00:00:21,00:00:15,00:00:30,16,0,8,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:35:00,20222,300,00:01:34,00:02:26,00:00:02,00:00:33,00:00:25,218,7,19,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:40:00,20522,300,00:01:36,00:01:20,00:00:00,00:00:33,00:01:31,396,6,8,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:45:00,20822,300,00:01:33,00:02:37,00:00:10,00:00:01,00:00:39,292,1,2,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:50:00,21122,300,00:01:58,00:02:43,00:00:13,00:00:03,00:00:03,452,3,5,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,15:55:00,21422,300,00:01:45,00:02:57,00:00:00,00:00:13,00:00:05,305,8,10,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:00:00,21722,300,00:01:24,00:03:21,00:00:01,00:00:12,00:00:02,272,5,12,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:05:00,22022,300,00:02:01,00:02:42,00:00:00,00:00:04,00:00:13,474,10,14,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:10:00,22322,300,00:01:23,00:02:49,00:00:01,00:00:03,00:00:44,268,2,2,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:15:00,22622,300,00:01:01,00:02:40,00:00:12,00:00:08,00:00:59,224,1,4,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:20:00,22922,300,00:02:14,00:02:14,00:00:00,00:00:05,00:00:27,490,8,11,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:25:00,23222,300,00:02:38,00:01:40,00:00:00,00:00:00,00:00:42,560,11,18,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:30:00,23522,300,00:02:08,00:00:16,00:00:03,00:00:03,00:02:30,161,4,14,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:35:00,23822,300,00:01:52,00:00:16,00:00:02,00:00:02,00:02:48,208,13,36,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:40:00,24122,300,00:01:59,00:02:25,00:00:00,00:00:03,00:00:33,416,6,13,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:45:00,24422,300,00:02:06,00:02:23,00:00:00,00:00:05,00:00:26,536,3,4,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:50:00,24722,300,00:02:36,00:02:19,00:00:00,00:00:00,00:00:05,609,7,8,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,16:55:00,25022,300,00:02:12,00:02:38,00:00:00,00:00:06,00:00:04,477,5,14,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:00:00,25322,300,00:01:25,00:03:02,00:00:00,00:00:07,00:00:26,226,4,9,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:05:00,25622,300,00:01:51,00:02:14,00:00:00,00:00:06,00:00:49,372,5,7,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:10:00,25922,300,00:02:31,00:01:48,00:00:00,00:00:04,00:00:37,592,7,10,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:15:00,26222,300,00:02:00,00:02:37,00:00:01,00:00:00,00:00:22,430,7,11,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:20:00,26522,300,00:02:29,00:01:46,00:00:00,00:00:00,00:00:45,508,6,9,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:25:00,26822,300,00:02:28,00:01:58,00:00:00,00:00:10,00:00:24,508,14,24,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:30:00,27122,300,00:02:20,00:02:35,00:00:01,00:00:01,00:00:03,590,7,9,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:35:00,27422,300,00:02:06,00:02:47,00:00:02,00:00:01,00:00:04,615,3,4,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:40:00,27722,300,00:01:42,00:03:12,00:00:00,00:00:00,00:00:06,364,7,8,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:45:00,28022,300,00:01:18,00:03:27,00:00:01,00:00:05,00:00:09,320,8,11,0,0,0,0,0,NA
313,9/12/16,16m; 23d,M,2/4/18,17:50:00,28322,96,00:00:35,00:00:52,00:00:00,00:00:03,00:00:06,134,2,2,0,0,0,0,0,NA
320,10/23/16,15m; 7d,M,1/30/18,15:45:00,0,11,00:00:11,00:00:00,00:00:00,00:00:00,00:00:00,44,1,1,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,11:25:00,11,213,00:00:26,00:01:04,00:00:00,00:00:05,00:01:58,27,0,4,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,11:30:00,224,300,00:01:55,00:00:40,00:00:00,00:00:15,00:02:10,59,5,41,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,11:35:00,524,300,00:01:49,00:00:48,00:00:00,00:00:12,00:02:11,38,4,33,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,11:40:00,824,300,00:01:24,00:00:54,00:00:01,00:00:16,00:02:25,44,5,32,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,11:45:00,1124,300,00:01:27,00:01:11,00:00:02,00:00:06,00:02:14,33,1,12,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,11:50:00,1424,300,00:00:59,00:01:19,00:00:00,00:00:15,00:02:27,47,6,12,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,11:55:00,1724,300,00:01:05,00:01:10,00:00:02,00:00:07,00:02:36,9,0,10,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:00:00,2024,300,00:00:16,00:01:30,00:00:01,00:00:06,00:03:07,18,0,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:05:00,2324,300,00:00:35,00:01:32,00:00:01,00:00:08,00:02:44,73,0,1,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:10:00,2624,300,00:00:11,00:01:06,00:00:00,00:00:03,00:03:40,7,0,4,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:15:00,2924,300,00:01:02,00:01:13,00:00:00,00:00:01,00:02:44,102,5,9,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:20:00,3224,300,00:00:29,00:00:54,00:00:00,00:00:10,00:03:27,76,0,3,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:25:00,3524,300,00:01:08,00:01:30,00:00:01,00:00:09,00:02:12,55,1,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:30:00,3824,300,00:01:39,00:01:28,00:00:06,00:00:24,00:01:23,121,6,18,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:35:00,4124,300,00:01:43,00:01:28,00:00:00,00:00:11,00:01:38,205,7,15,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:40:00,4424,300,00:00:29,00:00:33,00:00:00,00:00:03,00:03:55,21,1,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:45:00,4724,300,00:00:47,00:00:42,00:00:06,00:00:04,00:03:21,60,1,5,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:50:00,5024,300,00:00:36,00:00:44,00:00:00,00:00:04,00:03:36,33,0,2,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,12:55:00,5324,300,00:00:02,00:00:29,00:00:00,00:00:06,00:04:23,0,0,0,0,0,0,1,0,child is awake and moving around
320,10/23/16,15m; 11d,M,2/3/18,13:00:00,5624,300,00:00:18,00:01:27,00:00:00,00:00:10,00:03:05,0,0,5,0,0,0,1,0,child is awake and moving around
320,10/23/16,15m; 11d,M,2/3/18,13:05:00,5924,300,00:00:38,00:02:39,00:00:00,00:01:26,00:00:17,16,0,7,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:10:00,6224,300,00:01:17,00:01:42,00:00:01,00:00:22,00:01:38,61,4,18,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:15:00,6524,300,00:00:36,00:02:21,00:00:01,00:00:15,00:01:47,34,0,4,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:20:00,6824,300,00:01:26,00:01:26,00:00:00,00:00:00,00:02:08,178,1,3,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:25:00,7124,300,00:00:39,00:00:43,00:00:01,00:00:13,00:03:24,47,3,12,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:30:00,7424,300,00:01:06,00:00:43,00:00:02,00:00:10,00:02:59,50,3,30,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:35:00,7724,300,00:01:05,00:00:50,00:00:02,00:00:05,00:02:58,135,3,5,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:40:00,8024,300,00:01:02,00:00:58,00:00:00,00:00:05,00:02:55,64,3,19,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:45:00,8324,300,00:00:20,00:01:59,00:00:00,00:00:08,00:02:33,36,1,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,13:50:00,8624,300,00:00:04,00:04:23,00:00:00,00:00:02,00:00:31,0,0,3,0,0,0,1,0,"child is awake, family is out for a walk"
320,10/23/16,15m; 11d,M,2/3/18,13:55:00,8924,300,00:00:01,00:03:54,00:00:01,00:01:01,00:00:03,0,0,1,0,0,0,1,0,"child is awake, family is out for a walk"
320,10/23/16,15m; 11d,M,2/3/18,14:00:00,9224,300,00:00:03,00:04:42,00:00:03,00:00:08,00:00:04,0,0,2,0,0,0,1,0,"child is awake, family is out for a walk"
320,10/23/16,15m; 11d,M,2/3/18,14:05:00,9524,300,00:00:03,00:04:00,00:00:02,00:00:10,00:00:45,2,0,0,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,14:10:00,9824,300,00:00:01,00:03:47,00:00:00,00:00:55,00:00:17,0,0,0,0,0,0,1,0,child is awake
320,10/23/16,15m; 11d,M,2/3/18,14:15:00,10124,300,00:00:05,00:04:50,00:00:00,00:00:03,00:00:02,0,0,4,0,0,0,1,0,child is awake
320,10/23/16,15m; 11d,M,2/3/18,14:20:00,10424,300,00:00:00,00:04:47,00:00:00,00:00:09,00:00:04,0,0,0,0,0,0,1,0,"child is quiet, not sure if asleep"
320,10/23/16,15m; 11d,M,2/3/18,14:25:00,10724,300,00:00:00,00:03:46,00:00:00,00:01:13,00:00:01,0,0,0,0,0,0,1,1,child snores near the end of clip
320,10/23/16,15m; 11d,M,2/3/18,14:30:00,11024,300,00:00:00,00:02:57,00:00:00,00:00:13,00:01:50,0,0,1,0,0,0,1,1,"child sighs in the way he would if he were asleep, too loud to tell."
320,10/23/16,15m; 11d,M,2/3/18,14:35:00,11324,300,00:00:07,00:00:29,00:00:01,00:00:07,00:04:16,1,0,0,0,0,0,0,1,"back home, mom tells another child that the target child is asleep"
320,10/23/16,15m; 11d,M,2/3/18,14:40:00,11624,300,00:00:01,00:01:00,00:00:00,00:00:05,00:03:54,0,0,0,0,0,0,0,1,NA
320,10/23/16,15m; 11d,M,2/3/18,14:45:00,11924,300,00:00:09,00:01:15,00:00:00,00:00:15,00:03:21,2,0,1,0,0,0,0,1,"childs breathing is steady, asleep"
320,10/23/16,15m; 11d,M,2/3/18,14:50:00,12224,300,00:00:01,00:01:13,00:00:00,00:00:57,00:02:49,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,14:55:00,12524,300,00:00:00,00:01:28,00:00:00,00:01:55,00:01:37,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,15:00:00,12824,300,00:00:00,00:01:50,00:00:04,00:03:00,00:00:06,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,15:05:00,13124,300,00:00:00,00:02:29,00:00:11,00:02:17,00:00:03,0,0,0,0,0,0,1,1,steady breathing
320,10/23/16,15m; 11d,M,2/3/18,15:10:00,13424,300,00:00:00,00:02:56,00:00:10,00:01:51,00:00:03,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,15:15:00,13724,300,00:00:00,00:01:58,00:00:00,00:03:02,00:00:01,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,15:20:00,14024,300,00:00:01,00:00:10,00:00:00,00:04:14,00:00:35,0,0,1,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,15:25:00,14324,300,00:00:00,00:00:10,00:00:00,00:04:01,00:00:49,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,15:30:00,14624,300,00:00:00,00:00:10,00:00:01,00:04:49,00:00:00,0,0,0,0,0,0,1,1,steady breathing continues
320,10/23/16,15m; 11d,M,2/3/18,15:35:00,14924,300,00:00:14,00:01:09,00:00:06,00:03:21,00:00:10,16,2,5,0,0,0,0,1,child cries near end of recording when he hears an ambulance pass
320,10/23/16,15m; 11d,M,2/3/18,15:40:00,15224,300,00:00:08,00:02:34,00:00:02,00:00:31,00:01:45,31,0,0,0,0,0,0,1,child seems to be back asleep.
320,10/23/16,15m; 11d,M,2/3/18,15:45:00,15524,300,00:00:08,00:02:23,00:00:00,00:02:29,00:00:00,28,0,1,0,0,0,0,1,child is asleep
320,10/23/16,15m; 11d,M,2/3/18,15:50:00,15824,300,00:00:09,00:01:15,00:00:00,00:03:21,00:00:15,27,0,0,0,0,0,0,1,"movement is heard, mom tells child shes going to lay him down. Mom lays child down and pats back to soothe him."
320,10/23/16,15m; 11d,M,2/3/18,15:55:00,16124,300,00:00:00,00:00:10,00:00:00,00:00:52,00:03:58,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,16:00:00,16424,300,00:00:01,00:00:10,00:00:01,00:00:02,00:04:46,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,16:05:00,16724,300,00:00:00,00:00:56,00:00:01,00:00:00,00:04:03,0,0,1,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,16:10:00,17024,300,00:00:04,00:00:22,00:00:01,00:00:21,00:04:12,0,0,2,0,0,0,1,1,child's breathing is steady
320,10/23/16,15m; 11d,M,2/3/18,16:15:00,17324,300,00:00:00,00:00:11,00:00:01,00:01:09,00:03:39,0,0,1,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,16:20:00,17624,300,00:00:06,00:00:10,00:00:03,00:02:06,00:02:35,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,16:25:00,17924,300,00:00:00,00:00:07,00:00:12,00:03:37,00:01:04,0,0,1,0,0,0,1,1,childs breathing is steady
320,10/23/16,15m; 11d,M,2/3/18,16:30:00,18224,300,00:00:00,00:00:05,00:00:17,00:03:43,00:00:55,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,16:35:00,18524,300,00:00:00,00:00:01,00:00:00,00:01:11,00:03:48,0,0,0,0,0,0,1,1,NA
320,10/23/16,15m; 11d,M,2/3/18,16:40:00,18824,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,child is asleep
320,10/23/16,15m; 11d,M,2/3/18,16:45:00,19124,300,00:00:22,00:00:28,00:00:00,00:01:09,00:03:01,2,1,2,0,0,0,0,0,"child wakes up crying, mom comes to get him"
320,10/23/16,15m; 11d,M,2/3/18,16:50:00,19424,300,00:00:18,00:03:10,00:00:00,00:00:07,00:01:25,25,0,3,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,16:55:00,19724,300,00:00:41,00:02:51,00:00:00,00:00:07,00:01:21,43,0,8,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:00:00,20024,300,00:00:35,00:02:20,00:00:00,00:00:13,00:01:52,54,1,11,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:05:00,20324,300,00:00:23,00:02:18,00:00:01,00:00:05,00:02:13,32,1,2,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:10:00,20624,300,00:00:13,00:01:44,00:00:00,00:00:03,00:03:00,31,1,5,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:15:00,20924,300,00:00:27,00:01:43,00:00:00,00:00:02,00:02:48,3,0,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:20:00,21224,300,00:00:37,00:03:09,00:00:03,00:00:04,00:01:07,22,0,1,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:25:00,21524,300,00:00:26,00:03:12,00:00:00,00:00:17,00:01:05,52,4,11,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:30:00,21824,300,00:01:08,00:02:00,00:00:01,00:00:03,00:01:48,64,5,22,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:35:00,22124,300,00:00:56,00:03:08,00:00:02,00:00:00,00:00:54,47,3,8,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:40:00,22424,300,00:00:22,00:03:26,00:00:00,00:00:09,00:01:03,65,2,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:45:00,22724,300,00:00:36,00:03:11,00:00:00,00:00:09,00:01:04,60,2,17,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:50:00,23024,300,00:00:56,00:02:48,00:00:01,00:00:09,00:01:06,141,1,4,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,17:55:00,23324,300,00:00:30,00:01:40,00:00:00,00:00:04,00:02:46,62,1,3,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:00:00,23624,300,00:00:51,00:02:51,00:00:00,00:00:04,00:01:14,1,0,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:05:00,23924,300,00:02:00,00:01:08,00:00:01,00:00:11,00:01:40,61,6,38,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:10:00,24224,300,00:00:16,00:01:11,00:00:00,00:00:14,00:03:19,12,0,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:15:00,24524,300,00:02:55,00:01:05,00:00:00,00:00:37,00:00:23,112,5,54,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:20:00,24824,300,00:01:11,00:00:38,00:00:00,00:00:06,00:03:05,113,6,15,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:25:00,25124,300,00:00:37,00:00:59,00:00:00,00:00:40,00:02:44,7,1,15,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:30:00,25424,300,00:00:24,00:00:36,00:00:00,00:00:04,00:03:56,15,1,9,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:35:00,25724,300,00:00:42,00:00:35,00:00:00,00:00:13,00:03:30,13,1,19,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:40:00,26024,300,00:00:43,00:00:43,00:00:01,00:00:13,00:03:20,27,0,5,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:45:00,26324,300,00:00:31,00:00:36,00:00:01,00:00:24,00:03:28,50,2,10,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:50:00,26624,300,00:00:33,00:01:14,00:00:00,00:00:07,00:03:06,48,2,4,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,18:55:00,26924,300,00:00:29,00:02:14,00:00:01,00:00:16,00:02:00,12,1,8,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,19:00:00,27224,300,00:00:25,00:02:19,00:00:01,00:00:15,00:02:00,24,3,9,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,19:05:00,27524,300,00:00:44,00:00:39,00:00:00,00:03:18,00:00:19,0,0,2,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,19:10:00,27824,300,00:00:19,00:01:22,00:00:00,00:01:09,00:02:10,9,0,4,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,19:15:00,28124,300,00:00:18,00:01:13,00:00:00,00:01:54,00:01:35,5,0,6,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,19:20:00,28424,300,00:00:57,00:02:02,00:00:00,00:01:06,00:00:55,0,0,29,0,0,0,0,0,NA
320,10/23/16,15m; 11d,M,2/3/18,19:25:00,28724,216,00:00:40,00:01:30,00:00:00,00:01:17,00:00:09,32,2,9,0,0,0,0,0,NA
330,12/1/16,16m; 2d,FALSE,4/3/18,13:40:00,0,8,00:00:08,00:00:00,00:00:00,00:00:00,00:00:00,32,0,0,0,0,0,0,0,NA
330,12/1/16,16m; 17d,FALSE,4/18/18,10:30:00,8,273,00:00:59,00:00:40,00:00:00,00:00:07,00:02:47,144,4,7,0,0,0,0,0,NA
330,12/1/16,16m; 17d,FALSE,4/18/18,10:35:00,281,300,00:01:24,00:00:27,00:00:01,00:00:06,00:03:02,133,10,26,0,0,0,0,0,NA
330,12/1/16,16m; 17d,FALSE,4/18/18,10:40:00,581,300,00:01:19,00:01:17,00:00:05,00:00:03,00:02:16,157,10,24,0,0,0,0,0,NA
330,12/1/16,16m; 17d,FALSE,4/18/18,10:45:00,881,300,00:00:45,00:01:07,00:00:04,00:00:01,00:03:03,29,0,1,0,0,0,0,0,NA
